GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
1400000US53033032008,53033032008,"Census Tract 320.08, King County, Washington",1511,79,99981,8958,88.9,3.7,96467,9757,23.2,5.7,11282,6602,26.9,5.6,20871,2727,0.6,0.9,N,N,5.6,3.7,3133,1403,19.6,5.5,20847,4327,1293,105,107563,9783,7.1,2.9,N,N,33.4,8.4,N,N,34.8,8.3,N,N,10.4,6.4,N,N,11.5,5.1,N,N,2.8,4.3,N,N,4472,256,34426,3252,82.8,6.3,37366,3970,2.1,2.2,11765,12974,0.5,0.8,N,N,3.2,2.2,18366,8772,0.0,0.7,-,**,3.3,2.7,30623,16223,8.0,4.7,18574,3959,9.5,5.3,22202,10822,77.7,7.1,38624,4551,25.0,(X),(X),(X),21.7,(X),(X),(X),18.0,(X),(X),(X)
1400000US53033032010,53033032010,"Census Tract 320.10, King County, Washington",2102,112,110896,9991,82.2,5.0,117346,10360,27.7,6.0,14117,14426,22.6,5.3,16907,2247,1.6,1.7,N,N,1.2,2.0,N,N,18.0,5.0,24971,4214,1541,133,124381,12136,9.3,5.0,N,N,27.1,7.9,N,N,50.0,9.8,N,N,5.3,3.9,N,N,6.4,4.3,N,N,2.0,2.9,N,N,5883,337,39874,3427,85.1,3.1,40744,3789,1.3,1.2,108203,94430,0.0,0.5,-,**,7.4,2.6,36022,17453,0.0,0.5,-,**,0.6,0.7,N,N,5.5,2.9,14791,9562,3.7,2.1,25403,17104,82.1,3.7,41210,3737,21.0,(X),(X),(X),17.4,(X),(X),(X),18.2,(X),(X),(X)
1400000US53033032011,53033032011,"Census Tract 320.11, King County, Washington",1432,64,121097,11153,91.5,2.5,120948,12035,24.4,7.0,12423,10501,16.1,4.2,20223,3002,0.0,2.2,-,**,0.0,2.2,-,**,11.1,3.5,22769,4680,1081,95,128210,13650,6.7,2.8,61201,16183,23.1,6.6,90742,14585,57.9,8.2,144043,20152,4.9,4.4,130821,57295,7.4,4.3,179980,60365,0.0,3.0,-,**,4316,276,40612,4289,83.3,7.5,42882,4639,4.4,5.3,33838,29643,0.3,0.6,N,N,4.5,2.3,49120,19973,0.0,0.7,-,**,0.2,0.3,-,**,7.3,3.9,13459,8962,5.7,2.9,22902,14624,78.4,7.7,44002,4888,19.6,(X),(X),(X),10.2,(X),(X),(X),11.1,(X),(X),(X)
1400000US53033032102,53033032102,"Census Tract 321.02, King County, Washington",1857,84,119810,9215,79.2,4.0,121521,12260,38.0,5.4,21181,11546,27.1,3.4,22184,2056,0.7,1.2,N,N,0.4,0.7,N,N,25.3,3.9,33237,4378,1360,111,137505,11207,15.2,4.5,92286,17370,17.4,5.5,121700,30349,43.7,5.9,156148,19234,5.6,3.8,96903,20254,15.1,5.3,169786,32687,3.0,2.9,100929,49422,5009,471,45017,4894,97.1,1.8,44645,4966,0.0,0.6,-,**,0.0,0.6,-,**,2.0,1.5,64700,42333,0.0,0.6,-,**,0.0,0.6,-,**,0.9,0.8,42132,25446,1.6,1.5,12925,28657,95.6,2.2,45148,4735,27.5,(X),(X),(X),29.0,(X),(X),(X),24.4,(X),(X),(X)
1400000US53033032103,53033032103,"Census Tract 321.03, King County, Washington",2059,109,88423,8614,87.0,4.9,87920,9782,25.4,5.9,10171,5316,22.4,5.8,17921,3300,3.9,3.3,8189,6854,0.2,0.4,N,N,17.3,6.2,22652,6165,1086,132,100136,13841,5.6,4.4,N,N,38.1,10.3,N,N,40.3,10.0,N,N,10.4,7.7,N,N,4.0,3.5,N,N,1.6,2.5,N,N,4589,393,40138,5623,85.3,3.7,40957,6659,0.3,0.5,-,**,0.0,0.7,-,**,10.4,3.1,42236,18986,0.0,0.7,-,**,0.8,1.3,N,N,3.3,1.8,23761,18686,4.0,2.8,49532,43102,82.1,4.4,40230,6726,18.9,(X),(X),(X),23.3,(X),(X),(X),15.6,(X),(X),(X)
1400000US53033032104,53033032104,"Census Tract 321.04, King County, Washington",2498,112,103688,9589,83.9,4.2,106962,9749,31.2,6.6,13409,6754,20.3,5.2,19341,2893,5.8,4.5,10712,2761,2.8,3.6,N,N,13.1,4.4,27247,7410,1549,202,126119,15329,7.3,3.6,N,N,35.8,9.4,N,N,41.4,9.9,N,N,9.8,7.2,N,N,4.8,3.2,N,N,0.8,1.5,N,N,6310,572,42407,5001,79.7,8.2,45997,5970,5.7,4.7,14469,14765,0.0,0.5,-,**,8.0,3.3,40155,14082,0.0,0.5,-,**,4.4,6.8,23376,89,2.2,2.0,31371,32238,7.8,7.1,31496,12102,76.2,8.0,46173,6234,15.9,(X),(X),(X),15.6,(X),(X),(X),14.2,(X),(X),(X)
1400000US53033032203,53033032203,"Census Tract 322.03, King County, Washington",2549,112,168555,14316,92.5,2.7,164466,16472,46.1,5.5,14678,4893,17.7,3.8,23114,4030,0.0,1.3,-,**,1.3,1.5,N,N,11.2,4.0,41145,14883,2262,124,180452,15614,4.7,2.6,N,N,37.6,7.4,N,N,42.0,6.1,N,N,7.8,3.9,N,N,6.5,3.1,N,N,1.2,1.4,N,N,7465,359,57924,5362,70.0,3.8,61963,7546,0.9,1.3,44125,9585,0.0,0.4,-,**,25.6,3.4,50966,10008,0.0,0.4,-,**,0.2,0.3,N,N,3.4,1.5,28014,24174,2.4,1.6,41401,25123,67.8,3.9,62815,7860,17.5,(X),(X),(X),19.1,(X),(X),(X),12.2,(X),(X),(X)
1400000US53033032207,53033032207,"Census Tract 322.07, King County, Washington",1227,64,199768,29080,88.2,4.4,200817,27978,42.2,7.1,29208,14913,20.6,3.8,21208,4018,2.2,2.1,N,N,0.0,2.6,-,**,15.8,5.1,23088,5838,1036,85,212568,32353,8.1,4.0,59205,16933,29.3,7.7,170951,57944,49.1,7.7,223346,20366,8.7,4.3,423873,301242,4.7,3.0,233608,49447,0.0,3.1,-,**,3617,312,68458,10484,81.5,4.5,66546,12417,0.2,0.4,N,N,0.0,0.9,-,**,16.4,4.5,82399,15280,0.0,0.9,-,**,0.0,0.9,-,**,1.8,1.1,33744,29158,4.1,2.9,37999,18447,77.7,5.1,67920,12772,20.8,(X),(X),(X),20.7,(X),(X),(X),16.4,(X),(X),(X)
1400000US53033032208,53033032208,"Census Tract 322.08, King County, Washington",4091,172,113600,9154,66.6,3.7,134013,11668,41.4,5.4,22695,7379,37.5,3.4,18360,2054,0.4,0.6,N,N,1.9,1.5,3228,1459,26.8,3.9,25317,5026,2326,228,151121,14337,15.7,4.7,N,N,41.6,7.1,N,N,32.7,6.5,N,N,8.6,4.0,N,N,1.4,1.4,N,N,0.0,1.4,N,N,9249,473,51567,4458,72.4,3.8,54564,5550,2.1,1.5,45089,10927,0.0,0.1,N,N,20.2,3.6,48511,8286,0.0,0.4,-,**,0.1,0.2,N,N,5.1,2.3,24282,12006,4.4,2.2,35942,8196,69.9,3.9,54592,5705,23.7,(X),(X),(X),23.5,(X),(X),(X),20.7,(X),(X),(X)
1400000US53033032210,53033032210,"Census Tract 322.10, King County, Washington",4706,236,134234,10923,93.1,3.2,138453,11794,18.0,4.8,10137,7277,6.9,2.6,18500,5226,2.3,1.8,8541,1378,2.3,2.8,N,N,3.5,2.2,32970,13899,3707,289,151439,13580,4.5,3.1,42140,35906,30.0,6.9,122809,19745,50.4,7.4,177172,15256,5.4,4.4,57771,30620,7.3,3.6,209856,29245,2.4,1.9,202606,133457,12761,653,49654,3982,65.1,6.5,50619,5356,3.2,3.1,19407,16840,0.0,0.3,-,**,24.8,5.0,52505,7559,0.0,0.1,-,**,0.9,0.9,58668,41083,6.0,2.2,42020,25520,6.9,2.4,30131,10864,59.8,6.3,52093,5558,21.5,(X),(X),(X),21.7,(X),(X),(X),15.1,(X),(X),(X)
1400000US53033032211,53033032211,"Census Tract 322.11, King County, Washington",1692,56,144675,10047,88.5,3.3,146418,10699,41.1,5.9,10161,3483,15.5,3.9,22166,2699,0.4,0.6,N,N,1.1,1.3,N,N,13.5,4.1,30271,6615,1368,74,159821,12715,6.7,3.1,N,N,31.7,7.1,N,N,48.9,6.5,N,N,4.7,2.8,N,N,7.5,3.2,N,N,0.6,0.8,N,N,4882,203,50467,3703,61.7,5.3,53091,4955,1.6,1.5,70600,16419,0.1,0.2,N,N,28.7,3.6,52843,10019,0.8,1.0,N,N,0.1,0.2,N,N,6.8,4.0,13184,7868,0.5,0.6,N,N,61.2,5.3,53476,4953,29.4,(X),(X),(X),26.2,(X),(X),(X),21.1,(X),(X),(X)
1400000US53033032212,53033032212,"Census Tract 322.12, King County, Washington",2817,108,146444,10258,96.1,2.8,145286,10912,29.8,5.6,4365,2264,11.8,3.0,24441,4282,0.6,1.0,N,N,1.1,1.5,N,N,9.8,3.5,19476,8322,2396,128,155710,11988,2.9,2.8,N,N,31.6,5.2,N,N,49.0,6.0,N,N,3.8,2.3,N,N,12.8,4.4,N,N,0.0,1.3,N,N,8194,378,50456,3408,62.0,3.8,53016,5136,1.2,0.9,30359,15756,0.0,0.4,-,**,30.6,3.9,48689,5640,0.0,0.4,-,**,1.4,1.3,33644,22380,4.7,2.9,38555,21827,4.9,2.7,22525,10562,59.5,3.9,54348,5521,12.0,(X),(X),(X),12.1,(X),(X),(X),9.2,(X),(X),(X)
1400000US53033032213,53033032213,"Census Tract 322.13, King County, Washington",1496,52,183372,17346,91.6,2.9,185441,19249,40.3,5.5,10989,4504,14.6,3.1,25218,3776,1.1,1.3,N,N,0.7,1.1,N,N,12.8,3.8,28815,8833,1271,69,199954,20428,6.8,2.7,N,N,28.1,5.8,N,N,46.3,6.6,N,N,4.2,3.3,N,N,13.0,5.3,N,N,1.7,1.9,N,N,4551,205,60500,6243,77.5,3.3,64334,7749,0.0,0.1,N,N,0.2,0.3,N,N,19.9,3.5,50975,10206,0.3,0.4,N,N,0.0,0.1,N,N,2.1,1.2,15796,15260,2.8,1.9,42890,25007,74.9,3.4,64952,8215,17.8,(X),(X),(X),18.1,(X),(X),(X),14.5,(X),(X),(X)
1400000US53033032214,53033032214,"Census Tract 322.14, King County, Washington",2001,72,198080,15020,96.4,1.8,195437,15689,35.1,5.2,11744,4755,8.7,2.2,22360,5064,1.3,1.2,3726,1439,0.5,0.8,N,N,5.0,1.8,21692,12294,1776,92,212773,16540,2.6,1.8,N,N,37.2,6.3,N,N,48.4,6.1,N,N,4.1,2.3,N,N,6.4,2.7,N,N,1.4,1.4,N,N,6367,278,62499,4805,59.9,3.9,72023,7969,0.7,0.5,97026,148608,0.0,0.5,-,**,34.7,3.8,50162,5554,0.2,0.3,N,N,0.1,0.2,-,**,4.4,2.0,27419,15542,3.4,1.8,90792,78044,56.7,3.9,70669,7413,20.8,(X),(X),(X),20.5,(X),(X),(X),15.8,(X),(X),(X)
1400000US53033032215,53033032215,"Census Tract 322.15, King County, Washington",1463,78,245471,25886,96.9,2.1,242228,24308,46.5,6.6,16152,12085,6.7,2.3,26196,6096,0.0,2.2,-,**,0.0,2.2,-,**,3.3,2.0,25740,21334,1429,78,249384,25411,1.3,1.3,N,N,44.4,6.5,N,N,41.4,6.7,N,N,6.9,3.8,N,N,6.1,3.0,N,N,0.0,2.2,N,N,5209,285,69069,8065,60.3,4.0,79453,13603,0.3,0.4,N,N,0.0,0.6,-,**,35.6,3.7,57063,8686,0.0,0.6,-,**,0.4,0.6,-,**,3.3,1.7,N,N,2.6,1.8,59859,36622,57.7,4.2,80332,14198,23.6,(X),(X),(X),24.1,(X),(X),(X),15.8,(X),(X),(X)
1400000US53033032307,53033032307,"Census Tract 323.07, King County, Washington",2303,70,149916,18040,90.1,4.6,151422,19324,39.2,8.6,8772,3730,24.3,6.4,21429,3133,0.6,0.9,N,N,0.0,1.4,-,**,15.5,5.1,21810,11411,1773,148,169828,23454,6.8,3.8,49963,12606,38.7,7.7,175632,41974,28.0,6.8,160491,33467,10.7,5.4,163593,105623,13.1,4.9,208918,57720,2.6,2.4,324478,18888,6673,505,52651,6326,90.7,3.2,55337,7102,1.6,1.5,-,**,0.0,0.5,-,**,4.2,1.9,37622,13744,0.7,0.9,45278,12869,1.5,1.8,31225,21512,1.3,1.1,N,N,3.1,2.2,36616,11398,88.9,3.5,55701,7344,22.9,(X),(X),(X),24.0,(X),(X),(X),17.8,(X),(X),(X)
1400000US53033032309,53033032309,"Census Tract 323.09, King County, Washington",3355,227,123273,15954,88.9,3.4,130778,17940,35.3,5.6,9557,3680,7.8,2.4,20991,4229,2.1,2.1,9237,252,0.5,0.7,N,N,5.6,2.4,25475,6253,1643,190,136363,11526,4.5,3.0,91100,49600,43.6,8.0,118588,19755,40.5,7.2,157877,16776,5.4,4.0,117617,45941,3.2,2.9,186029,44155,2.9,2.6,153685,47393,7178,652,58852,8039,54.2,5.7,58366,5322,1.5,1.6,N,N,0.0,0.5,-,**,37.4,6.1,53973,9927,0.2,0.4,N,N,0.9,1.0,40549,27439,5.8,3.0,71126,72078,6.2,3.1,63909,73356,50.8,5.0,60134,5980,15.6,(X),(X),(X),13.3,(X),(X),(X),13.0,(X),(X),(X)
1400000US53033032311,53033032311,"Census Tract 323.11, King County, Washington",2129,101,161907,18751,85.5,5.6,166440,20470,45.3,7.1,24374,9258,22.4,5.7,21099,4475,0.0,1.5,-,**,0.0,1.5,-,**,10.9,3.8,27257,9989,1784,137,169841,20051,13.8,5.8,N,N,35.3,7.8,N,N,33.8,8.1,N,N,7.7,4.5,N,N,7.5,4.0,N,N,1.9,2.3,N,N,6262,467,55859,6405,89.9,3.7,58094,6772,1.3,1.8,64917,6241,0.0,0.5,-,**,3.4,1.5,44613,21806,0.0,0.5,-,**,0.3,0.5,N,N,5.0,3.2,23316,19281,6.6,5.8,19550,13897,85.4,6.2,59958,7082,28.7,(X),(X),(X),30.5,(X),(X),(X),19.0,(X),(X),(X)
1400000US53033032313,53033032313,"Census Tract 323.13, King County, Washington",2332,141,115471,9456,94.1,3.2,113506,9392,31.1,6.4,11175,5725,15.9,3.9,16668,3308,1.5,1.6,N,N,0.5,0.7,N,N,8.9,3.5,16290,5305,1531,179,122641,12378,4.6,3.4,N,N,39.7,7.7,N,N,45.9,8.5,N,N,5.1,4.6,N,N,1.3,1.7,N,N,3.5,3.9,N,N,6375,526,43379,4852,48.6,7.7,41389,9558,1.9,1.4,41671,15234,0.0,0.5,-,**,45.8,6.8,47251,4796,0.0,0.5,-,**,1.6,2.5,N,N,1.9,1.5,23760,20588,14.5,9.1,17515,11307,35.7,6.9,50085,9451,24.3,(X),(X),(X),25.2,(X),(X),(X),18.4,(X),(X),(X)
1400000US53033032315,53033032315,"Census Tract 323.15, King County, Washington",2026,89,165497,19023,88.5,4.1,165335,21369,43.3,7.0,24329,10255,16.9,3.7,20138,4680,1.6,1.3,10452,6758,0.4,0.7,N,N,12.2,3.4,31626,12495,1578,108,187731,23088,7.2,4.0,90680,61223,31.2,6.2,209606,50035,41.7,7.0,171874,20993,8.0,3.9,250821,147769,10.3,4.6,211234,63818,1.5,1.4,143283,126996,5472,359,61810,7003,89.1,2.7,64115,8223,0.7,0.6,N,N,0.2,0.3,N,N,5.2,1.6,62756,22444,0.2,0.4,N,N,0.6,1.0,-,**,3.9,2.3,30756,18478,4.7,2.6,45490,24144,84.9,3.9,64784,8413,21.3,(X),(X),(X),23.6,(X),(X),(X),18.1,(X),(X),(X)
1400000US53033032316,53033032316,"Census Tract 323.16, King County, Washington",1864,66,203631,14622,88.9,3.9,204843,15970,52.7,6.6,22269,9365,16.0,4.0,22805,2459,0.3,0.4,N,N,0.0,1.7,-,**,12.6,4.5,43663,8288,1591,91,210253,20182,9.7,3.8,N,N,33.4,6.6,N,N,45.0,6.9,N,N,3.2,2.0,N,N,7.7,3.9,N,N,0.9,1.3,N,N,5799,358,65634,5952,74.9,3.0,65336,7404,0.4,0.5,91132,17594,0.0,0.6,-,**,22.0,3.1,66186,10511,0.0,0.6,-,**,0.0,0.6,-,**,2.7,1.5,65341,78772,3.0,2.6,32562,40312,72.0,3.9,66568,7929,14.3,(X),(X),(X),14.5,(X),(X),(X),9.2,(X),(X),(X)
1400000US53033032317,53033032317,"Census Tract 323.17, King County, Washington",2155,72,165929,14876,90.6,3.9,164355,15715,46.5,7.4,20578,9923,14.6,3.8,20749,4040,2.2,1.8,11933,8888,1.3,1.5,N,N,11.9,3.8,30554,12878,1975,114,173579,16691,6.9,3.5,51972,38744,37.8,6.9,174465,27601,35.5,7.9,201239,23212,5.7,3.2,149795,50318,12.7,4.8,176154,24798,1.4,1.2,124632,82324,6478,342,55694,5703,85.9,4.3,57275,6591,0.6,0.7,N,N,0.0,0.5,-,**,9.4,3.5,42626,10325,0.0,0.5,-,**,1.1,1.4,N,N,3.0,1.8,56227,27044,8.4,5.4,29158,18027,79.3,6.2,60001,6759,30.9,(X),(X),(X),31.0,(X),(X),(X),20.5,(X),(X),(X)
1400000US53033032318,53033032318,"Census Tract 323.18, King County, Washington",1979,58,171947,10895,93.2,2.8,174503,11302,39.0,5.3,12195,7462,8.2,2.5,22414,3572,0.4,0.6,N,N,0.0,1.6,-,**,7.4,2.7,25405,11623,1699,97,182211,11848,6.1,2.7,40183,13591,22.1,5.1,177197,25624,55.4,6.0,201265,13688,5.1,2.9,131076,56622,9.6,3.1,205106,31562,1.7,1.4,162879,27131,5950,258,57074,3921,62.7,3.8,59673,5559,2.2,1.9,74639,17033,0.0,0.5,-,**,27.3,3.3,55393,5456,0.0,0.5,-,**,1.0,1.3,44210,8507,6.9,2.6,36176,28892,5.6,2.4,67614,19243,59.7,4.2,58907,5667,22.4,(X),(X),(X),21.5,(X),(X),(X),15.0,(X),(X),(X)
1400000US53033032319,53033032319,"Census Tract 323.19, King County, Washington",2495,198,100238,14557,76.3,6.4,106914,12186,33.0,6.3,11542,5482,25.1,5.9,15226,2836,1.4,1.6,N,N,2.8,2.3,4839,3323,15.6,5.9,68420,56515,1153,167,139761,16404,8.8,6.5,87279,21460,32.4,8.4,90209,23134,42.7,10.7,184851,28205,4.5,4.1,153340,32866,5.3,4.0,191825,63832,6.2,4.2,109465,37328,5419,371,46649,6083,87.1,5.7,46550,6719,1.4,1.7,N,N,0.5,0.6,N,N,7.4,5.6,57818,15363,0.5,0.9,N,N,0.6,0.5,N,N,2.5,1.5,18393,19027,3.6,2.3,31170,11616,85.2,6.1,47016,6872,25.7,(X),(X),(X),22.7,(X),(X),(X),20.8,(X),(X),(X)
1400000US53033032320,53033032320,"Census Tract 323.20, King County, Washington",1540,67,212820,37004,87.0,3.4,208021,41971,49.3,7.1,35350,14750,25.5,5.0,25851,4060,3.3,1.8,14035,8474,1.7,1.5,2573,1962,18.1,4.5,31796,8781,1297,102,222531,41195,9.8,3.1,N,N,33.8,7.0,N,N,37.6,6.8,N,N,6.4,3.4,N,N,10.9,4.4,N,N,1.4,1.5,N,N,4565,256,72415,11599,91.7,2.0,74781,12398,0.0,0.7,-,**,0.0,0.7,-,**,6.7,1.8,49784,27068,0.0,0.7,-,**,0.0,0.1,-,**,1.6,1.1,32682,25069,3.8,2.8,38583,26855,88.1,3.5,76188,12658,20.7,(X),(X),(X),20.8,(X),(X),(X),14.8,(X),(X),(X)
1400000US53033032321,53033032321,"Census Tract 323.21, King County, Washington",1796,97,223075,21922,88.6,3.3,215308,18616,55.4,6.8,39420,24610,15.5,3.5,22851,3309,0.5,0.8,N,N,0.0,1.8,-,**,12.5,3.9,49296,21472,1628,87,234180,22832,9.7,3.5,205277,149676,27.8,5.4,193910,38284,51.0,6.1,263550,23769,3.1,1.8,131486,29425,6.7,2.6,279404,51697,1.7,1.5,187515,90561,5556,265,73188,7107,62.0,4.1,79199,10658,1.0,1.1,14041,4702,0.3,0.5,-,**,28.5,3.8,79459,12725,0.2,0.3,-,**,0.7,1.5,15968,20781,7.3,3.2,16340,12043,1.9,1.9,21144,15618,60.8,4.1,80329,10743,23.5,(X),(X),(X),22.2,(X),(X),(X),18.3,(X),(X),(X)
1400000US53033032322,53033032322,"Census Tract 323.22, King County, Washington",1176,53,195947,21576,93.7,3.4,185391,20343,44.3,7.7,29970,14228,18.8,4.2,26589,2867,0.0,2.7,-,**,0.0,2.7,-,**,10.1,4.2,23439,8241,1066,55,205062,22088,5.7,3.5,N,N,31.2,6.4,N,N,37.1,6.0,N,N,9.4,3.9,N,N,14.7,5.5,N,N,1.9,2.0,N,N,3668,176,63480,7459,81.7,2.5,61670,7287,0.6,0.7,-,**,0.0,0.9,-,**,13.4,1.8,90135,32340,0.0,0.9,-,**,0.3,0.4,N,N,4.0,1.9,24666,26737,1.7,1.5,16003,7063,80.2,2.9,62483,7474,24.5,(X),(X),(X),25.1,(X),(X),(X),16.0,(X),(X),(X)
1400000US53033032323,53033032323,"Census Tract 323.23, King County, Washington",2211,108,156357,17964,79.5,3.7,164075,20261,45.8,6.6,27521,11584,24.6,4.0,24121,3098,2.0,2.0,12567,8070,0.8,1.2,N,N,17.7,4.1,24183,6435,1628,137,183498,21885,12.8,4.3,N,N,31.9,8.4,N,N,43.6,8.8,N,N,3.6,3.3,N,N,7.8,4.4,N,N,0.3,0.7,N,N,5746,337,61072,7373,69.5,4.8,60074,8304,1.3,1.1,106382,45420,0.9,1.1,34755,13983,22.8,4.6,68687,17832,0.0,0.6,-,**,0.9,1.4,165433,58662,4.6,2.8,10006,6031,3.6,3.5,71694,27441,66.8,5.3,60927,8584,17.7,(X),(X),(X),17.7,(X),(X),(X),16.3,(X),(X),(X)
1400000US53033032324,53033032324,"Census Tract 323.24, King County, Washington",2218,61,107619,11445,88.7,3.7,109672,12218,27.5,5.0,10823,7222,14.0,5.5,15271,2969,4.6,3.2,8739,204,8.2,5.0,2784,1927,11.8,3.9,27468,10358,1221,160,123249,20064,11.7,6.4,24792,21722,29.6,10.1,106011,31394,34.6,8.8,165730,36526,13.3,6.4,114456,47928,10.9,6.2,151820,43495,0.0,2.6,-,**,5383,348,44938,4592,68.2,7.7,47373,6096,1.0,1.2,71307,14895,0.0,0.6,-,**,20.6,5.4,47061,8771,0.0,0.6,-,**,7.2,6.8,13524,8690,3.0,2.5,42004,25508,11.7,6.8,31790,20124,63.5,7.5,46482,6482,22.3,(X),(X),(X),21.6,(X),(X),(X),17.9,(X),(X),(X)
